# Avida population mating display data
# Fri Oct 16 06:01:46 2015
#  1: Update
#  2: Avg mating display A for mating type -1 (undefined)
#  3: Avg mating display A for mating type 0 (female)
#  4: Avg mating display A for mating type 1 (male)
#  5: Avg mating display B for mating type -1 (undefined)
#  6: Avg mating display B for mating type 0 (female)
#  7: Avg mating display B for mating type 1 (male)

8425 21.6429 28.7417 27.8281 0 0 0 
8450 24.2143 28.1899 29.0707 0 0 0 
8475 32.1111 27.1389 27.3989 0 0 0 
8500 15.7273 26.414 28.1668 0 0 0 
8525 21.5 27.4334 28.6094 0 0 0 
8550 17.7692 26.7041 28.542 0 0 0 
8575 21.8889 26.7522 27.0028 0 0 0 
8600 13.8571 26.3502 25.69 0 0 0 
8625 14.0833 26.336 26.3645 0 0 0 
8650 17.5 26.7289 26.7986 0 0 0 
8675 17.7778 26.3261 28.5941 0 0 0 
8700 18.1429 25.8049 27.5792 0 0 0 
8725 18.6364 26.8693 25.9184 0 0 0 
8750 23 27.1665 26.5703 0 0 0 
8775 14.5455 26.1883 26.7947 0 0 0 
8800 21 26.5688 27.7048 0 0 0 
8825 13.3571 26.6878 27.9367 0 0 0 
8850 20.5385 27.1032 27.0424 0 0 0 
8875 16 26.4095 27.1798 0 0 0 
8900 12.5 27.1475 27.06 0 0 0 
8925 17.6923 27.8661 27.2658 0 0 0 
8950 18.9091 26.0417 26.5291 0 0 0 
8975 21.5556 27.066 26.7525 0 0 0 
9000 21.25 28.9172 27.1285 0 0 0 
9025 11.5833 29.1325 25.6182 0 0 0 
9050 17.1111 28.1493 26.152 0 0 0 
9075 17 28.0975 26.1309 0 0 0 
9100 6.7 26.7185 26.6865 0 0 0 
9125 23 26.8647 27.4452 0 0 0 
9150 15.8889 25.7682 27.1677 0 0 0 
9175 19.5 27.2013 27.5183 0 0 0 
9200 18.7895 27.0084 29.3222 0 0 0 
9225 19.7826 27.8072 27.8311 0 0 0 
9250 40.4545 26.5177 26.7004 0 0 0 
9275 23.8333 26.8626 27.9218 0 0 0 
9300 25 26.7004 27.5406 0 0 0 
9325 16 26.3473 26.8214 0 0 0 
9350 9.54545 26.5835 26 0 0 0 
9375 20 27.4054 27.2596 0 0 0 
9400 13.0526 26.8552 27.8859 0 0 0 
9425 18.9 27.0583 26.7808 0 0 0 
9450 23 27.9017 28.7874 0 0 0 
9475 19.0833 28.2741 28.8676 0 0 0 
9500 13.0769 27.0944 29.0202 0 0 0 
9525 13.375 27.7624 28.2638 0 0 0 
9550 11.2308 27.5636 28.972 0 0 0 
9575 15.1818 27.8668 26.5705 0 0 0 
9600 20.1667 26.7902 26.527 0 0 0 
9625 18.0769 27.1095 27.0831 0 0 0 
9650 11.3571 26.5494 25.9802 0 0 0 
9675 17.3333 27.4551 27.1838 0 0 0 
9700 20.7143 28.1738 27.0132 0 0 0 
9725 21.3333 27.2429 27.3959 0 0 0 
9750 5.11111 28.2557 28.3049 0 0 0 
9775 12.6364 26.4688 28.5247 0 0 0 
9800 21.3333 26.8406 26.5401 0 0 0 
9825 21.5556 25.3078 26.3434 0 0 0 
9850 23.5 25.7572 26.0067 0 0 0 
9875 9.66667 26.7278 26.6033 0 0 0 
9900 23.4 26.9027 27.3858 0 0 0 
9925 27.5714 26.2668 28.0083 0 0 0 
9950 31.1429 26.5114 28.3261 0 0 0 
9975 23.5714 27.746 26.4857 0 0 0 
10000 31.8462 26.8508 27.1082 0 0 0 
